x,y,val
41.50,89.50,188.99
42.50,89.50,57.44
43.50,89.50,189.04
44.50,89.50,153.90
45.50,89.50,153.12
46.50,89.50,197.13
47.50,89.50,29.93
48.50,89.50,23.61
49.50,89.50,161.21
50.50,89.50,163.29
51.50,89.50,173.60
52.50,89.50,163.75
53.50,89.50,178.79
54.50,89.50,47.65
55.50,89.50,150.15
56.50,89.50,181.80
57.50,89.50,160.87
58.50,89.50,216.56
59.50,89.50,33.21
60.50,89.50,25.09
61.50,89.50,171.59
62.50,89.50,176.78
63.50,89.50,191.54
64.50,89.50,168.94
65.50,89.50,223.54
66.50,89.50,67.88
67.50,89.50,223.17
68.50,89.50,181.37
69.50,89.50,180.38
70.50,89.50,231.83
71.50,89.50,35.19
72.50,89.50,27.74
73.50,89.50,189.27
74.50,89.50,191.18
75.50,89.50,203.15
76.50,89.50,191.41
77.50,89.50,208.73
78.50,89.50,55.58
79.50,89.50,174.90
80.50,89.50,211.65
81.50,89.50,187.13
82.50,89.50,251.60
83.50,89.50,38.58
84.50,89.50,30.81
85.50,89.50,208.56
86.50,89.50,202.61
87.50,89.50,222.47
88.50,89.50,194.88
89.50,89.50,258.22
90.50,89.50,78.37
91.50,89.50,257.29
92.50,89.50,208.85
93.50,89.50,207.63
94.50,89.50,266.52
95.50,89.50,40.45
0.50,90.50,32.37
1.50,90.50,34.15
2.50,90.50,33.11
3.50,90.50,34.73
4.50,90.50,33.14
5.50,90.50,36.05
6.50,90.50,9.60
7.50,90.50,30.34
8.50,90.50,37.27
9.50,90.50,32.96
10.50,90.50,44.61
11.50,90.50,6.85
12.50,90.50,5.18
13.50,90.50,35.50
14.50,90.50,36.88
15.50,90.50,40.02
16.50,90.50,35.40
17.50,90.50,47.01
18.50,90.50,14.31
19.50,90.50,47.14
20.50,90.50,38.47
21.50,90.50,38.30
22.50,90.50,49.42
23.50,90.50,7.51
24.50,90.50,5.93
25.50,90.50,40.52
26.50,90.50,41.19
27.50,90.50,43.81
28.50,90.50,41.42
29.50,90.50,45.20
30.50,90.50,12.04
31.50,90.50,37.98
32.50,90.50,46.25
33.50,90.50,40.91
34.50,90.50,55.20
35.50,90.50,8.47
36.50,90.50,6.40
37.50,90.50,43.81
38.50,90.50,45.28
39.50,90.50,49.10
40.50,90.50,43.35
41.50,90.50,57.44
42.50,90.50,17.46
43.50,90.50,57.45
44.50,90.50,46.77
45.50,90.50,46.54
46.50,90.50,59.91
47.50,90.50,9.10
48.50,90.50,7.18
49.50,90.50,48.99
50.50,90.50,49.61
51.50,90.50,52.75
52.50,90.50,49.75
53.50,90.50,54.32
54.50,90.50,14.48
55.50,90.50,45.62
56.50,90.50,55.22
57.50,90.50,48.87
58.50,90.50,65.78
59.50,90.50,10.09
60.50,90.50,7.62
61.50,90.50,52.12
62.50,90.50,53.69
63.50,90.50,58.17
64.50,90.50,51.31
65.50,90.50,67.88
66.50,90.50,20.61
67.50,90.50,67.77
68.50,90.50,55.07
69.50,90.50,54.77
70.50,90.50,70.39
71.50,90.50,10.69
72.50,90.50,8.42
73.50,90.50,57.47
74.50,90.50,58.04
75.50,90.50,61.67
76.50,90.50,58.11
77.50,90.50,63.37
78.50,90.50,16.87
79.50,90.50,53.09
80.50,90.50,64.25
81.50,90.50,56.80
82.50,90.50,76.37
83.50,90.50,11.71
84.50,90.50,9.35
85.50,90.50,63.30
86.50,90.50,61.49
87.50,90.50,67.52
88.50,90.50,59.14
89.50,90.50,78.36
90.50,90.50,23.78
91.50,90.50,78.08
92.50,90.50,63.38
93.50,90.50,63.01
94.50,90.50,80.87
95.50,90.50,12.28
0.50,91.50,106.85
1.50,91.50,112.76
2.50,91.50,109.31
3.50,91.50,114.66
4.50,91.50,109.41
5.50,91.50,119.00
6.50,91.50,31.69
7.50,91.50,100.17
8.50,91.50,122.96
9.50,91.50,108.76
10.50,91.50,147.19
11.50,91.50,22.59
12.50,91.50,17.10
13.50,91.50,117.10
14.50,91.50,121.63
15.50,91.50,131.99
16.50,91.50,116.74
17.50,91.50,155.00
18.50,91.50,47.17
19.50,91.50,155.43
20.50,91.50,126.82
21.50,91.50,126.26
22.50,91.50,162.91
23.50,91.50,24.74
24.50,91.50,19.55
25.50,91.50,133.54
26.50,91.50,135.73
27.50,91.50,144.37
28.50,91.50,136.47
29.50,91.50,148.92
30.50,91.50,39.68
31.50,91.50,125.15
32.50,91.50,152.34
33.50,91.50,134.77
34.50,91.50,181.81
35.50,91.50,27.89
36.50,91.50,21.09
37.50,91.50,144.29
38.50,91.50,149.12
39.50,91.50,161.67
40.50,91.50,142.76
41.50,91.50,189.15
42.50,91.50,57.49
43.50,91.50,189.17
44.50,91.50,153.98
45.50,91.50,153.20
46.50,91.50,197.21
47.50,91.50,29.94
48.50,91.50,23.62
49.50,91.50,161.25
50.50,91.50,163.30
51.50,91.50,173.60
52.50,91.50,163.73
53.50,91.50,178.77
54.50,91.50,47.65
55.50,91.50,150.13
56.50,91.50,181.71
57.50,91.50,160.79
58.50,91.50,216.43
59.50,91.50,33.19
60.50,91.50,25.07
61.50,91.50,171.47
62.50,91.50,176.62
63.50,91.50,191.36
64.50,91.50,168.77
65.50,91.50,223.30
66.50,91.50,67.81
67.50,91.50,222.90
68.50,91.50,181.14
69.50,91.50,180.14
70.50,91.50,231.50
71.50,91.50,35.14
72.50,91.50,27.70
73.50,91.50,188.99
74.50,91.50,190.86
75.50,91.50,202.80
76.50,91.50,191.07
77.50,91.50,208.36
78.50,91.50,55.48
79.50,91.50,174.58
80.50,91.50,211.22
81.50,91.50,186.75
82.50,91.50,251.06
83.50,91.50,38.50
84.50,91.50,30.74
85.50,91.50,208.10
86.50,91.50,202.14
87.50,91.50,221.94
88.50,91.50,194.41
89.50,91.50,257.58
90.50,91.50,78.17
91.50,91.50,256.63
92.50,91.50,208.30
93.50,91.50,207.08
94.50,91.50,265.79
95.50,91.50,40.34
0.50,92.50,87.35
1.50,92.50,92.26
2.50,92.50,89.39
3.50,92.50,93.76
4.50,92.50,89.45
5.50,92.50,97.29
6.50,92.50,25.91
7.50,92.50,81.89
8.50,92.50,100.46
9.50,92.50,88.86
10.50,92.50,120.23
11.50,92.50,18.45
12.50,92.50,13.97
13.50,92.50,95.64
14.50,92.50,99.29
15.50,92.50,107.75
16.50,92.50,95.29
17.50,92.50,126.49
18.50,92.50,38.49
19.50,92.50,126.82
20.50,92.50,103.46
21.50,92.50,103.00
22.50,92.50,132.87
23.50,92.50,20.18
24.50,92.50,15.94
25.50,92.50,108.89
26.50,92.50,110.65
27.50,92.50,117.69
28.50,92.50,111.23
29.50,92.50,121.38
30.50,92.50,32.34
31.50,92.50,102.00
32.50,92.50,124.11
33.50,92.50,109.80
34.50,92.50,148.10
35.50,92.50,22.72
36.50,92.50,17.18
37.50,92.50,117.52
38.50,92.50,121.43
39.50,92.50,131.64
40.50,92.50,116.23
41.50,92.50,153.98
42.50,92.50,46.80
43.50,92.50,153.98
44.50,92.50,125.32
45.50,92.50,124.68
46.50,92.50,160.48
47.50,92.50,24.37
48.50,92.50,19.22
49.50,92.50,131.20
50.50,92.50,132.84
51.50,92.50,141.22
52.50,92.50,133.18
53.50,92.50,145.42
54.50,92.50,38.76
55.50,92.50,122.11
56.50,92.50,147.76
57.50,92.50,130.75
58.50,92.50,175.97
59.50,92.50,26.99
60.50,92.50,20.39
61.50,92.50,139.41
62.50,92.50,143.57
63.50,92.50,155.54
64.50,92.50,137.17
65.50,92.50,181.47
66.50,92.50,55.10
67.50,92.50,181.13
68.50,92.50,147.19
69.50,92.50,146.37
70.50,92.50,188.08
71.50,92.50,28.55
72.50,92.50,22.50
73.50,92.50,153.53
74.50,92.50,155.04
75.50,92.50,164.73
76.50,92.50,155.18
77.50,92.50,169.23
78.50,92.50,45.06
79.50,92.50,141.79
80.50,92.50,171.51
81.50,92.50,151.65
82.50,92.50,203.85
83.50,92.50,31.26
84.50,92.50,24.96
85.50,92.50,168.96
86.50,92.50,164.09
87.50,92.50,180.16
88.50,92.50,157.81
89.50,92.50,209.07
90.50,92.50,63.45
91.50,92.50,208.29
92.50,92.50,169.05
93.50,92.50,168.05
94.50,92.50,215.69
95.50,92.50,32.74
0.50,93.50,87.01
1.50,93.50,91.92
2.50,93.50,89.06
3.50,93.50,93.41
4.50,93.50,89.10
5.50,93.50,96.92
6.50,93.50,25.81
7.50,93.50,81.58
8.50,93.50,100.06
9.50,93.50,88.50
10.50,93.50,119.74
11.50,93.50,18.38
12.50,93.50,13.91
13.50,93.50,95.24
14.50,93.50,98.87
15.50,93.50,107.28
16.50,93.50,94.88
17.50,93.50,125.94
18.50,93.50,38.32
19.50,93.50,126.26
20.50,93.50,103.00
21.50,93.50,102.54
22.50,93.50,132.27
23.50,93.50,20.09
24.50,93.50,15.87
25.50,93.50,108.40
26.50,93.50,110.14
27.50,93.50,117.15
28.50,93.50,110.71
29.50,93.50,120.82
30.50,93.50,32.19
31.50,93.50,101.52
32.50,93.50,123.51
33.50,93.50,109.27
34.50,93.50,147.38
35.50,93.50,22.61
36.50,93.50,17.09
37.50,93.50,116.95
38.50,93.50,120.83
39.50,93.50,130.99
40.50,93.50,115.65
41.50,93.50,153.21
42.50,93.50,46.56
43.50,93.50,153.20
44.50,93.50,124.68
45.50,93.50,124.05
46.50,93.50,159.65
47.50,93.50,24.24
48.50,93.50,19.12
49.50,93.50,130.52
50.50,93.50,132.15
51.50,93.50,140.48
52.50,93.50,132.48
53.50,93.50,144.65
54.50,93.50,38.56
55.50,93.50,121.47
56.50,93.50,146.97
57.50,93.50,130.05
58.50,93.50,175.02
59.50,93.50,26.84
60.50,93.50,20.28
61.50,93.50,138.65
62.50,93.50,142.79
63.50,93.50,154.69
64.50,93.50,136.42
65.50,93.50,180.48
66.50,93.50,54.80
67.50,93.50,180.14
68.50,93.50,146.37
69.50,93.50,145.56
70.50,93.50,187.04
71.50,93.50,28.39
72.50,93.50,22.37
73.50,93.50,152.67
74.50,93.50,154.16
75.50,93.50,163.80
76.50,93.50,154.31
77.50,93.50,168.28
78.50,93.50,44.81
79.50,93.50,140.99
80.50,93.50,170.53
81.50,93.50,150.78
82.50,93.50,202.68
83.50,93.50,31.08
84.50,93.50,24.82
85.50,93.50,167.99
86.50,93.50,163.14
87.50,93.50,179.12
88.50,93.50,156.89
89.50,93.50,207.85
90.50,93.50,63.07
91.50,93.50,207.07
92.50,93.50,168.06
93.50,93.50,167.07
94.50,93.50,214.42
95.50,93.50,32.54
0.50,94.50,112.47
1.50,94.50,118.91
2.50,94.50,115.17
3.50,94.50,120.79
4.50,94.50,115.19
5.50,94.50,125.31
6.50,94.50,33.37
7.50,94.50,105.46
8.50,94.50,129.27
9.50,94.50,114.34
10.50,94.50,154.67
11.50,94.50,23.73
12.50,94.50,17.96
13.50,94.50,123.00
14.50,94.50,127.64
15.50,94.50,138.49
16.50,94.50,122.46
17.50,94.50,162.53
18.50,94.50,49.45
19.50,94.50,162.91
20.50,94.50,132.87
21.50,94.50,132.27
22.50,94.50,170.60
23.50,94.50,25.91
24.50,94.50,20.46
25.50,94.50,139.78
26.50,94.50,141.99
27.50,94.50,151.02
28.50,94.50,142.69
29.50,94.50,155.73
30.50,94.50,41.50
31.50,94.50,130.86
32.50,94.50,159.13
33.50,94.50,140.79
34.50,94.50,189.85
35.50,94.50,29.12
36.50,94.50,22.02
37.50,94.50,150.63
38.50,94.50,155.59
39.50,94.50,168.67
40.50,94.50,148.90
41.50,94.50,197.24
42.50,94.50,59.94
43.50,94.50,197.20
44.50,94.50,160.48
45.50,94.50,159.65
46.50,94.50,205.46
47.50,94.50,31.20
48.50,94.50,24.60
49.50,94.50,167.95
50.50,94.50,170.01
51.50,94.50,180.72
52.50,94.50,170.40
53.50,94.50,186.07
54.50,94.50,49.60
55.50,94.50,156.25
56.50,94.50,188.99
57.50,94.50,167.23
58.50,94.50,225.04
59.50,94.50,34.51
60.50,94.50,26.07
61.50,94.50,178.26
62.50,94.50,183.54
63.50,94.50,198.84
64.50,94.50,175.35
65.50,94.50,231.96
66.50,94.50,70.43
67.50,94.50,231.49
68.50,94.50,188.09
69.50,94.50,187.04
70.50,94.50,240.32
71.50,94.50,36.48
72.50,94.50,28.75
73.50,94.50,196.14
74.50,94.50,198.03
75.50,94.50,210.41
76.50,94.50,198.20
77.50,94.50,216.14
78.50,94.50,57.55
79.50,94.50,181.09
80.50,94.50,218.99
81.50,94.50,193.62
82.50,94.50,260.25
83.50,94.50,39.91
84.50,94.50,31.87
85.50,94.50,215.70
86.50,94.50,209.44
87.50,94.50,229.95
88.50,94.50,201.40
89.50,94.50,266.81
90.50,94.50,80.96
91.50,94.50,265.78
92.50,94.50,215.69
93.50,94.50,214.42
94.50,94.50,275.17
95.50,94.50,41.77
0.50,95.50,17.09
1.50,95.50,18.07
2.50,95.50,17.50
3.50,95.50,18.35
4.50,95.50,17.50
5.50,95.50,19.04
6.50,95.50,5.07
7.50,95.50,16.02
8.50,95.50,19.64
9.50,95.50,17.37
10.50,95.50,23.49
11.50,95.50,3.61
12.50,95.50,2.73
13.50,95.50,18.68
14.50,95.50,19.39
15.50,95.50,21.04
16.50,95.50,18.60
17.50,95.50,24.69
18.50,95.50,7.51
19.50,95.50,24.74
20.50,95.50,20.18
21.50,95.50,20.09
22.50,95.50,25.91
23.50,95.50,3.94
24.50,95.50,3.11
25.50,95.50,21.23
26.50,95.50,21.56
27.50,95.50,22.93
28.50,95.50,21.67
29.50,95.50,23.65
30.50,95.50,6.30
31.50,95.50,19.87
32.50,95.50,24.17
33.50,95.50,21.38
34.50,95.50,28.83
35.50,95.50,4.42
36.50,95.50,3.34
37.50,95.50,22.87
38.50,95.50,23.63
39.50,95.50,25.61
40.50,95.50,22.61
41.50,95.50,29.95
42.50,95.50,9.10
43.50,95.50,29.94
44.50,95.50,24.37
45.50,95.50,24.24
46.50,95.50,31.20
47.50,95.50,4.74
48.50,95.50,3.74
49.50,95.50,25.50
50.50,95.50,25.81
51.50,95.50,27.44
52.50,95.50,25.87
53.50,95.50,28.25
54.50,95.50,7.53
55.50,95.50,23.72
56.50,95.50,28.69
57.50,95.50,25.39
58.50,95.50,34.17
59.50,95.50,5.24
60.50,95.50,3.96
61.50,95.50,27.06
62.50,95.50,27.86
63.50,95.50,30.19
64.50,95.50,26.62
65.50,95.50,35.21
66.50,95.50,10.69
67.50,95.50,35.14
68.50,95.50,28.55
69.50,95.50,28.39
70.50,95.50,36.48
71.50,95.50,5.54
72.50,95.50,4.36
73.50,95.50,29.77
74.50,95.50,30.06
75.50,95.50,31.94
76.50,95.50,30.09
77.50,95.50,32.81
78.50,95.50,8.74
79.50,95.50,27.49
80.50,95.50,33.24
81.50,95.50,29.39
82.50,95.50,39.50
83.50,95.50,6.06
84.50,95.50,4.84
85.50,95.50,32.74
86.50,95.50,31.79
87.50,95.50,34.90
88.50,95.50,30.57
89.50,95.50,40.50
90.50,95.50,12.29
91.50,95.50,40.34
92.50,95.50,32.74
93.50,95.50,32.54
94.50,95.50,41.77
95.50,95.50,6.34

